@attribute SRC_ADD string
@attribute DES_ADD string
@attribute PKT_ID numeric
@attribute FROM_NODE numeric
@attribute TO_NODE numeric
@attribute PKT_TYPE {tcp,ack,cbr,ping}
@attribute PKT_SIZE numeric
@attribute FLAGS {-------,---A---}
@attribute FID numeric
@attribute SEQ_NUMBER numeric
@attribute NUMBER_OF_PKT numeric
@attribute NUMBER_OF_BYTE numeric
@attribute NODE_NAME_FROM {Switch1,Router,server1,router,clien-4,client-2,Switch2,client-5,clien-9,clien-2,clien-1,clien-14,clien-5,clien-11,clien-13,clien-0,switch1,client-4,clienthttp,clien-7,clien-19,client-14,clien-12,clien-8,clien-15,webserverlistin,client-18,client-1,switch2,clien-6,client-10,client-7,webcache,clien-10,client-15,clien-3,client-17,client-16,clien-17,clien-18,client-12,client-8,client-0,clien-16,client-13,client-11,client-6,client-3,client-9,client-19,http_client}
@attribute NODE_NAME_TO {Router,server1,Switch2,Switch1,clien-1,clien-5,clien-7,switch1,clien-11,clien-15,clien-13,clien-3,clien-9,clien-6,router,clien-4,clien-14,switch2,clien-8,clienthttp,webcache,clien-10,clien-12,webserverlistin,clien-0,clien-2,http_client,client-13,client-9,client-1,client-19,client-4,client-17,client-7,client-3,client-12,client-2,clien-18,client-16,clien-17,client-0,clien-16,client-18,client-5,client-11,client-14,client-8,client-6,client-10,clien-19,client-15}
@attribute PKT_IN numeric
@attribute PKT_OUT numeric
@attribute PKT_R numeric
@attribute PKT_DELAY_NODE numeric
@attribute PKT_RATE numeric
@attribute BYTE_RATE numeric
@attribute PKT_AVG_SIZE numeric
@attribute UTILIZATION numeric
@attribute PKT_DELAY numeric
@attribute PKT_SEND_TIME numeric
@attribute PKT_RESEVED_TIME numeric
@attribute FIRST_PKT_SENT numeric
@attribute LAST_PKT_RESEVED numeric
@attribute PKT_CLASS {Normal,UDP-Flood,Smurf,SIDDOS,HTTP-FLOOD}

@data
11,24.11,463172,23,24,tcp,1540,-------,12,13198,16103,24798600,Router,server1,41.17629,41.176413,41.186536,0.000123,328.522879,505925,1540,0.236498,0.000123,41.156043,41.186536,1,50.016373,Normal
7.1,24.27,254177,21,23,cbr,1000,-------,28,15,6250,6250000,Switch1,Router,25.13008,25.130648,25.140728,0.000568,124.941627,124942,1000,0.059605,0.002771,25.12,25.153011,25,75.02336,Normal
0,24,378169,23,24,tcp,1540,-------,1,11050,16091,24780100,Router,server1,34.655072,34.656549,34.666672,0.001477,328.316229,505606,1540,0.236321,0.001477,34.634826,34.666672,1,50.010675,Normal
24.5,5,96355,23,21,ack,55,-------,6,3001,16091,885005,Router,Switch1,10.296141,10.296141,10.306144,0,328.204851,18051.3,55,0.00844,0,10.286138,10.316147,1.030042,50.057349,Normal
24.7,7,456178,23,21,ack,55,-------,8,12993,16090,884950,Router,Switch1,40.628867,40.628867,40.63887,0,328.167767,18049.2,55,0.00844,0,40.618864,40.648874,1.030051,50.059851,Normal
10,24.1,224320,23,24,tcp,1540,-------,11,7008,16103,24798600,Router,server1,22.354565,22.354565,22.364688,0,328.561898,505985,1540,0.236498,0,22.334318,22.364688,1,50.010552,Normal
24.13,13,80939,23,22,ack,55,-------,14,2521,16103,885665,Router,Switch2,8.841003,8.841003,8.851006,0,328.460278,18065.3,55,0.008446,0,8.831,8.86101,1.030032,50.055747,Normal
10.2,24.52,34157,23,24,cbr,1500,-------,31,1241,8655,12982500,router,server1,32.871006,32.871606,32.881726,0.0006,962.684973,1444030,1500,0.123811,0.03144,32.850286,32.881726,1,9.99048,UDP-Flood
11.2,24.53,63314,11,22,cbr,1500,-------,32,2424,9108,13662000,client-11,switch2,60.099429,60.099429,60.109549,0,1016.449678,1524670,1500,0.130291,0.045688,60.099429,60.145117,1,9.960601,UDP-Flood
24.6,6,188065,21,6,ack,55,-------,7,5853,16091,885005,Switch1,clien-6,18.941478,18.941478,18.951482,0,328.19309,18050.6,55,0.00844,0,18.921472,18.951482,1.030048,50.059112,Normal
7.1,24.27,348715,7,21,cbr,1000,-------,28,922,6250,6250000,clien-7,Switch1,32.376,32.376,32.38608,0,124.941627,124942,1000,0.059605,0.001295,32.376,32.407535,25,75.02336,Normal
10.1,24.3,590206,10,22,cbr,1000,-------,31,3699,6250,6250000,clien-10,Switch2,54.592,54.592,54.60208,0,124.944225,124944,1000,0.059605,0.00008,54.592,54.62232,25,75.02232,Normal
24.3,3,289294,23,21,ack,55,-------,4,8798,16091,885005,Router,Switch1,27.82745,27.82745,27.837453,0,328.241051,18053.3,55,0.00844,0,27.817446,27.847456,1.030029,50.051929,Normal
16.1,24.36,621461,23,24,cbr,1000,-------,37,5251,6250,6250000,Router,server1,67.02864,67.0292,67.03928,0.00056,124.941827,124942,1000,0.059605,0.00104,67.008,67.03928,25,75.02328,Normal
24.2,2,10620,21,2,ack,55,-------,3,329,16091,885005,Switch1,clien-2,2.230488,2.230488,2.240491,0,328.26412,18054.5,55,0.00844,0,2.210482,2.240491,1.030022,50.048477,Normal
13.2,24.55,3934,22,23,cbr,692,-------,34,155,9108,6302740,switch2,router,4.667798,4.670918,4.680974,0.00312,1016.443439,703379,692,0.060108,0.037227,4.657143,4.69437,1,9.960656,UDP-Flood
3.1,24.23,570765,3,21,cbr,1000,-------,24,3051,6250,6250000,clien-3,Switch1,49.408,49.40811,49.41819,0.00011,124.943226,124943,1000,0.059605,0.00184,49.408,49.44008,25,75.02272,Normal
11,24.11,56167,11,22,tcp,1540,-------,12,1754,16103,24798600,clien-11,Switch2,6.49809,6.49809,6.508213,0,328.522879,505925,1540,0.236498,0,6.49809,6.528459,1,50.016373,Normal
24.7,7,371617,24,23,ack,55,-------,8,10869,16090,884950,server1,Router,34.133655,34.133655,34.143658,0,328.167767,18049.2,55,0.00844,0,34.133655,34.163665,1.030051,50.059851,Normal
19.1,24.39,624189,22,23,cbr,1000,-------,40,5386,6250,6250000,Switch2,Router,68.09808,68.0988,68.10888,0.00072,124.940628,124941,1000,0.059605,0.00152,68.088,68.11976,25,75.02376,Normal
24.11,11,39369,22,11,ack,55,-------,12,1227,16103,885665,Switch2,clien-11,4.936707,4.936707,4.94671,0,328.522947,18068.8,55,0.008446,0,4.916701,4.94671,1.030019,50.046382,Normal
3,24.3,410755,3,21,tcp,1540,-------,4,11863,16091,24780100,clien-3,Switch1,37.13505,37.13505,37.145173,0,328.240918,505490,1540,0.236321,0,37.13505,37.165419,1,50.02192,Normal
14.1,24.34,438412,14,22,cbr,1000,-------,35,1782,6250,6250000,clien-14,Switch2,39.256,39.256,39.26608,0,124.942626,124943,1000,0.059605,0.000749,39.256,39.286989,25,75.02296,Normal
7.1,24.27,607656,23,24,cbr,1000,-------,28,4565,6250,6250000,Router,server1,61.54072,61.54128,61.55136,0.00056,124.941627,124942,1000,0.059605,0.00112,61.52,61.55136,25,75.02336,Normal
14,24.14,203238,14,22,tcp,1540,-------,15,6350,16103,24798600,clien-14,Switch2,20.351825,20.351825,20.361948,0,328.431807,505785,1540,0.236498,0,20.351825,20.382195,1,50.029965,Normal
3,24.3,50728,21,23,tcp,1540,-------,4,1588,16091,24780100,Switch1,Router,5.99523,5.99523,6.005354,0,328.240918,505490,1540,0.236321,0.000123,5.985107,6.0156,1,50.02192,Normal
1,24.1,496777,1,21,tcp,1540,-------,2,14036,16091,24780100,clien-1,Switch1,43.734152,43.734152,43.744275,0,328.297855,505578,1540,0.236321,0,43.734152,43.764522,1,50.013418,Normal
15.2,24.57,38350,15,22,cbr,1500,-------,36,1390,8655,12982500,client-15,switch2,36.703143,36.703143,36.713263,0,962.684973,1444030,1500,0.123811,0.03096,36.703143,36.734103,1,9.99048,UDP-Flood
5.2,24.47,64216,23,24,cbr,1500,-------,26,2462,9108,13662000,router,server1,60.998977,61.001635,61.011755,0.002658,1016.522962,1524780,1500,0.130291,0.034612,60.977143,61.011755,1,9.959955,UDP-Flood
12.1,24.32,595445,12,22,cbr,1000,-------,33,3959,6250,6250000,clien-12,Switch2,56.672,56.672,56.68208,0,124.943426,124943,1000,0.059605,0.0004,56.672,56.70264,25,75.02264,Normal
13,24.13,447878,23,24,tcp,1540,-------,14,12803,16103,24798600,Router,server1,40.002946,40.002946,40.013069,0,328.460131,505828,1540,0.236498,0,39.982699,40.013069,1,50.025737,Normal
2.1,24.22,273109,2,21,cbr,1000,-------,23,197,6250,6250000,clien-2,Switch1,26.576,26.576,26.58608,0,124.943625,124944,1000,0.059605,0.000368,26.576,26.606608,25,75.02256,Normal
11.2,24.53,60025,22,23,cbr,692,-------,32,2303,9108,6302740,switch2,router,57.038084,57.071271,57.081326,0.033187,1016.449678,703384,692,0.060108,0.120097,57.027429,57.147526,1,9.960601,UDP-Flood
11,24.11,363705,11,22,tcp,1540,-------,12,10690,16103,24798600,clien-11,Switch2,33.526377,33.526377,33.5365,0,328.522879,505925,1540,0.236498,0,33.526377,33.556746,1,50.016373,Normal
19.2,24.61,23554,19,22,cbr,1500,-------,40,902,9108,13662000,client-19,switch2,22.942857,22.943097,22.953217,0.00024,1016.418257,1524630,1500,0.130291,0.03456,22.942857,22.977417,1,9.960878,UDP-Flood
4.1,24.24,596570,4,21,cbr,1000,-------,25,4015,6250,6250000,clien-4,Switch1,57.12,57.12,57.13008,0,124.942826,124943,1000,0.059605,0.00064,57.12,57.15088,25,75.02288,Normal
24.1,10,84847,22,10,ack,55,-------,11,2647,16103,885665,Switch2,clien-10,9.221413,9.221413,9.231416,0,328.561918,18070.9,55,0.008446,0,9.201406,9.231416,1.030013,50.040562,Normal
3,24.3,145998,3,21,tcp,1540,-------,4,4556,16091,24780100,clien-3,Switch1,14.958077,14.958077,14.9682,0,328.240918,505490,1540,0.236321,0,14.958077,14.988446,1,50.02192,Normal
24.3,3,310687,24,23,ack,55,-------,4,9331,16091,885005,server1,Router,29.457269,29.457269,29.467273,0,328.241051,18053.3,55,0.00844,0,29.457269,29.487279,1.030029,50.051929,Normal
15,24.17,55798,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,53.015243,53.041457,53.0567,0.026214,23.068307,1511790,65535.2,0.131248,0.103399,53,53.103399,0,9.103399,Smurf
11,24.11,372739,23,24,tcp,1540,-------,12,10916,16103,24798600,Router,server1,34.23961,34.239628,34.249751,0.000018,328.522879,505925,1540,0.236498,0.000018,34.219364,34.249751,1,50.016373,Normal
2,24.2,404443,2,21,tcp,1540,-------,3,11708,16091,24780100,clien-2,Switch1,36.650834,36.650834,36.660957,0,328.26404,505526,1540,0.236321,0.000215,36.650834,36.681419,1,50.018467,Normal
24.15,15,63828,23,22,ack,55,-------,16,1990,16092,885060,Router,Switch2,7.231093,7.231093,7.241096,0,328.206042,18051.3,55,0.008441,0,7.22109,7.251099,1.030045,50.060221,Normal
12.1,24.32,632957,23,24,cbr,1000,-------,33,5821,6250,6250000,Router,server1,71.58832,71.58856,71.59864,0.00024,124.943426,124943,1000,0.059605,0.0004,71.568,71.59864,25,75.02264,Normal
24.5,5,270748,23,21,ack,55,-------,6,8326,16091,885005,Router,Switch1,26.402806,26.402806,26.41281,0,328.204851,18051.3,55,0.00844,0,26.392803,26.422813,1.030042,50.057349,Normal
1.2,24.43,8918,21,23,cbr,1500,-------,22,344,9108,13662000,switch1,router,9.348646,9.349726,9.359846,0.00108,1016.54293,1524810,1500,0.130291,0.033,9.338286,9.371286,1,9.959779,UDP-Flood
24.12,12,32958,23,22,ack,55,-------,13,1023,16103,885665,Router,Switch2,4.323774,4.323774,4.333778,0,328.491596,18067,55,0.008446,0,4.313771,4.343781,1.030026,50.051067,Normal
24.8,8,397491,24,23,ack,55,-------,9,11516,16088,884840,server1,Router,36.118212,36.118212,36.128215,0,328.113525,18046.2,55,0.008438,0,36.118212,36.148221,1.030054,50.061864,Normal
1,24.1,190773,1,21,tcp,1540,-------,2,5951,16091,24780100,clien-1,Switch1,19.176982,19.176982,19.187106,0,328.297855,505578,1540,0.236321,0,19.176982,19.207352,1,50.013418,Normal
24.9,9,510273,23,21,ack,55,-------,10,14351,16085,884675,Router,Switch1,44.778254,44.778254,44.788258,0,328.064183,18043.5,55,0.008437,0,44.768251,44.798261,1.030058,50.060098,Normal
11,24.11,352116,22,23,tcp,1540,-------,12,10392,16103,24798600,Switch2,Router,32.645982,32.645982,32.656106,0,328.522879,505925,1540,0.236498,0.000507,32.635859,32.666737,1,50.016373,Normal
4,24.4,50533,23,24,tcp,1540,-------,5,1578,16091,24780100,Router,server1,5.985149,5.985149,5.995272,0,328.217832,505455,1540,0.236321,0,5.964902,5.995272,1,50.025368,Normal
24.15,15,152778,24,23,ack,55,-------,16,4757,16092,885060,server1,Router,15.598847,15.598847,15.60885,0,328.206042,18051.3,55,0.008441,0,15.598847,15.628857,1.030045,50.060221,Normal
24,0,301822,23,21,ack,55,-------,1,9117,16091,885005,Router,Switch1,28.7888,28.7888,28.798803,0,328.316229,18057.4,55,0.00844,0,28.778797,28.808806,1.03001,50.040685,Normal
6.2,24.48,45096,21,23,cbr,1500,-------,27,1812,9588,14382000,switch1,router,43.009691,43.009691,43.019811,0,1066.08599,1599130,1500,0.137157,0.030384,42.999571,43.029955,1,9.993646,UDP-Flood
24.12,12,181054,24,23,ack,55,-------,13,5645,16103,885665,server1,Router,18.262725,18.262725,18.272728,0,328.491596,18067,55,0.008446,0,18.262725,18.292734,1.030026,50.051067,Normal
2,24.2,241497,21,23,tcp,1540,-------,3,7531,16091,24780100,Switch1,Router,23.960389,23.960389,23.970512,0,328.26404,505526,1540,0.236321,0,23.950266,23.980635,1,50.018467,Normal
24.8,8,549527,23,21,ack,55,-------,9,15348,16088,884840,Router,Switch1,47.788728,47.788728,47.798731,0,328.113525,18046.2,55,0.008438,0,47.778725,47.808734,1.030054,50.061864,Normal
3.1,24.23,618026,21,23,cbr,1000,-------,24,5081,6250,6250000,Switch1,Router,65.65808,65.65832,65.6684,0.00024,124.943226,124943,1000,0.059605,0.00048,65.648,65.67872,25,75.02272,Normal
24.6,6,97182,24,23,ack,55,-------,7,3023,16091,885005,server1,Router,10.364134,10.364134,10.374138,0,328.19309,18050.6,55,0.00844,0,10.364134,10.394144,1.030048,50.059112,Normal
10,24.1,45872,10,22,tcp,1540,-------,11,1436,16103,24798600,clien-10,Switch2,5.529435,5.529435,5.539558,0,328.561898,505985,1540,0.236498,0,5.529435,5.559805,1,50.010552,Normal
24.14,14,211778,24,23,ack,55,-------,15,6601,16103,885665,server1,Router,21.151683,21.151683,21.161686,0,328.432001,18063.8,55,0.008446,0,21.151683,21.181693,1.030038,50.059974,Normal
24.1,10,3410,24,23,ack,55,-------,11,108,16103,885665,server1,Router,1.532632,1.532632,1.542635,0,328.561918,18070.9,55,0.008446,0,1.532632,1.562642,1.030013,50.040562,Normal
13,24.13,304760,23,24,tcp,1540,-------,14,9202,16103,24798600,Router,server1,29.023984,29.025461,29.035584,0.001477,328.460131,505828,1540,0.236498,0.001477,29.003738,29.035584,1,50.025737,Normal
24.5,5,298926,21,5,ack,55,-------,6,9042,16091,885005,Switch1,clien-5,28.577026,28.577026,28.587029,0,328.204851,18051.3,55,0.00844,0,28.557019,28.587029,1.030042,50.057349,Normal
4.1,24.24,525911,21,23,cbr,1000,-------,25,2621,6250,6250000,Switch1,Router,45.97808,45.9784,45.98848,0.00032,124.942826,124943,1000,0.059605,0.000736,45.968,45.998976,25,75.02288,Normal
19.1,24.39,256363,23,24,cbr,1000,-------,40,36,6250,6250000,Router,server1,25.3088,25.309488,25.319568,0.000688,124.940628,124941,1000,0.059605,0.001328,25.288,25.319568,25,75.02376,Normal
24.8,8,123529,24,23,ack,55,-------,9,3850,16088,884840,server1,Router,12.843997,12.843997,12.854,0,328.113525,18046.2,55,0.008438,0,12.843997,12.874006,1.030054,50.061864,Normal
24.1,10,449737,22,10,ack,55,-------,11,12847,16103,885665,Switch2,clien-10,40.145389,40.145389,40.155392,0,328.561918,18070.9,55,0.008446,0,40.125383,40.155392,1.030013,50.040562,Normal
12,24.12,548626,23,24,tcp,1540,-------,13,15350,16103,24798600,Router,server1,47.730658,47.730658,47.740781,0,328.491489,505876,1540,0.236498,0,47.710411,47.740781,1,50.021057,Normal
8,24.9,8,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,0.067185,0.103885,0.119128,0.0367,23.028518,1509180,65535.2,0.131248,0.119128,0,0.119128,0,9.119128,Smurf
26,25.1,47516,26,25,ack,576,-------,1,2547609,5628,3241730,webserverlistin,webcache,45.283984,45.398448,45.437664,0.114464,658.090443,379060,576,0.030916,0.15368,45.283984,45.437664,1.447776,9.999792,Normal
12.1,24.32,572023,12,22,cbr,1000,-------,33,3063,6250,6250000,clien-12,Switch2,49.504,49.504,49.51408,0,124.943426,124943,1000,0.059605,0.000466,49.504,49.534706,25,75.02264,Normal
3.1,24.23,634860,23,24,cbr,1000,-------,24,5916,6250,6250000,Router,server1,72.3484,72.34864,72.35872,0.00024,124.943226,124943,1000,0.059605,0.00048,72.328,72.35872,25,75.02272,Normal
5.2,24.47,8007,5,21,cbr,1500,-------,26,309,9108,13662000,client-5,switch1,8.460571,8.460931,8.471051,0.00036,1016.522962,1524780,1500,0.130291,0.03444,8.460571,8.495011,1,9.959955,UDP-Flood
14,24.14,212739,22,23,tcp,1540,-------,15,6641,16103,24798600,Switch2,Router,21.252195,21.252195,21.262318,0,328.431807,505785,1540,0.236498,0,21.242072,21.272442,1,50.029965,Normal
14,24.14,81280,22,23,tcp,1540,-------,15,2539,16103,24798600,Switch2,Router,8.873843,8.873843,8.883966,0,328.431807,505785,1540,0.236498,0,8.86372,8.89409,1,50.029965,Normal
24.5,5,377521,24,23,ack,55,-------,6,11021,16091,885005,server1,Router,34.585249,34.585249,34.595252,0,328.204851,18051.3,55,0.00844,0,34.585249,34.615258,1.030042,50.057349,Normal
16.1,24.36,622170,16,22,cbr,1000,-------,37,5286,6250,6250000,clien-16,Switch2,67.288,67.288,67.29808,0,124.941827,124942,1000,0.059605,0.00104,67.288,67.31928,25,75.02328,Normal
5,24.5,291710,21,23,tcp,1540,-------,6,8863,16091,24780100,Switch1,Router,28.012854,28.012854,28.022978,0,328.204637,505434,1540,0.236321,0,28.002731,28.033101,1,50.027339,Normal
10,24.1,325558,22,23,tcp,1540,-------,11,9725,16103,24798600,Switch2,Router,30.609294,30.609294,30.619418,0,328.561898,505985,1540,0.236498,0,30.599171,30.629541,1,50.010552,UDP-Flood
6.2,24.48,13080,6,21,cbr,692,-------,27,527,9588,6634900,client-6,switch1,13.145571,13.145931,13.155987,0.00036,1066.08599,737732,692,0.063275,0.034368,13.145571,13.179939,1,9.993646,UDP-Flood
7.2,24.49,62139,21,23,cbr,692,-------,28,2507,9588,6634900,switch1,router,59.049558,59.063213,59.073268,0.013655,1066.08599,737732,692,0.063275,0.096544,59.039143,59.135687,1,9.993646,UDP-Flood
1.1,24.21,595838,23,24,cbr,1000,-------,22,3979,6250,6250000,Router,server1,56.85224,56.85232,56.8624,0.00008,124.944025,124944,1000,0.059605,0.00016,56.832,56.8624,25,75.0224,Normal
24.3,3,544542,24,23,ack,55,-------,4,15224,16091,885005,server1,Router,47.397243,47.397243,47.407246,0,328.241051,18053.3,55,0.00844,0,47.397243,47.427253,1.030029,50.051929,Normal
24.2,2,76402,21,2,ack,55,-------,3,2377,16091,885005,Switch1,clien-2,8.424163,8.424163,8.434166,0,328.26412,18054.5,55,0.00844,0,8.404157,8.434166,1.030022,50.048477,Normal
5,24.5,465676,5,21,tcp,1540,-------,6,13250,16091,24780100,clien-5,Switch1,41.348018,41.348018,41.358141,0,328.204637,505434,1540,0.236321,0.000123,41.348018,41.37851,1,50.027339,Normal
10.1,24.3,538009,23,24,cbr,1000,-------,31,2737,6250,6250000,Router,server1,46.91616,46.916234,46.926314,0.000074,124.944225,124944,1000,0.059605,0.000074,46.896,46.926314,25,75.02232,Normal
13,24.13,42301,23,24,tcp,1540,-------,14,1330,16103,24798600,Router,server1,5.214264,5.214264,5.224387,0,328.460131,505828,1540,0.236498,0,5.194018,5.224387,1,50.025737,Normal
11.1,24.31,299383,23,24,cbr,1000,-------,32,449,6250,6250000,Router,server1,28.613002,28.613845,28.623925,0.000843,124.943825,124944,1000,0.059605,0.001685,28.592,28.623925,25,75.02248,Normal
12,24.12,463726,22,23,tcp,1540,-------,13,13207,16103,24798600,Switch2,Router,41.208866,41.208866,41.218989,0,328.491489,505876,1540,0.236498,0,41.198742,41.229112,1,50.021057,Normal
13,24.13,69861,23,24,tcp,1540,-------,14,2190,16103,24798600,Router,server1,7.810816,7.810816,7.820939,0,328.460131,505828,1540,0.236498,0,7.79057,7.820939,1,50.025737,Normal
15.1,24.35,619281,22,23,cbr,1000,-------,36,5143,6250,6250000,Switch2,Router,66.15408,66.15448,66.16456,0.0004,124.942227,124942,1000,0.059605,0.00088,66.144,66.17512,25,75.02312,Normal
2.1,24.22,303244,23,24,cbr,1000,-------,23,486,6250,6250000,Router,server1,28.908426,28.908789,28.918869,0.000363,124.943625,124944,1000,0.059605,0.000629,28.888,28.918869,25,75.02256,Normal
10.1,24.3,431094,23,24,cbr,1000,-------,31,1712,6250,6250000,Router,server1,38.716189,38.716312,38.726392,0.000123,124.944225,124944,1000,0.059605,0.000152,38.696,38.726392,25,75.02232,Normal
8,24.8,332839,23,24,tcp,1540,-------,9,9896,16088,24775500,Router,server1,31.176148,31.176148,31.186271,0,328.11323,505294,1540,0.236278,0,31.155901,31.186271,1,50.031854,Normal
9.1,24.29,386466,21,23,cbr,1000,-------,30,1284,6250,6250000,Switch1,Router,35.28208,35.282832,35.292912,0.000752,124.940828,124941,1000,0.059605,0.001515,35.272,35.303755,25,75.02368,Normal
11,24.11,237814,23,24,tcp,1540,-------,12,7426,16103,24798600,Router,server1,23.624499,23.624499,23.634622,0,328.522879,505925,1540,0.236498,0,23.604253,23.634622,1,50.016373,Normal
10.1,24.3,616773,23,24,cbr,1000,-------,31,5018,6250,6250000,Router,server1,65.16416,65.16424,65.17432,0.00008,124.944225,124944,1000,0.059605,0.00008,65.144,65.17432,25,75.02232,Normal
15.2,24.57,34772,15,22,cbr,1500,-------,36,1263,8655,12982500,client-15,switch2,33.364,33.36436,33.37448,0.00036,962.684973,1444030,1500,0.123811,0.033191,33.364,33.397191,1,9.99048,UDP-Flood
13.1,24.33,388249,23,24,cbr,1000,-------,34,1301,6250,6250000,Router,server1,35.428382,35.428666,35.438746,0.000284,124.943026,124943,1000,0.059605,0.000506,35.408,35.438746,25,75.0228,Normal
24.7,7,266005,23,21,ack,55,-------,8,8208,16090,884950,Router,Switch1,26.040042,26.040042,26.050045,0,328.167767,18049.2,55,0.00844,0,26.030038,26.060048,1.030051,50.059851,Normal
12,24.12,99134,23,24,tcp,1540,-------,13,3094,16103,24798600,Router,server1,10.567069,10.567069,10.577192,0,328.491489,505876,1540,0.236498,0,10.546822,10.577192,1,50.021057,Normal
24.4,4,120044,24,23,ack,55,-------,5,3737,16091,885005,server1,Router,12.516102,12.516102,12.526106,0,328.218006,18052,55,0.00844,0,12.516102,12.546112,1.030035,50.055377,Normal
11.1,24.31,468131,22,23,cbr,1000,-------,32,2067,6250,6250000,Switch2,Router,41.54608,41.54616,41.55624,0.00008,124.943825,124944,1000,0.059605,0.000218,41.536,41.566458,25,75.02248,Normal
17.2,24.59,30329,23,24,cbr,1500,-------,38,1159,9108,13662000,router,server1,29.254583,29.255903,29.266023,0.00132,1016.424609,1524640,1500,0.130291,0.03288,29.233143,29.266023,1,9.960822,UDP-Flood
24.11,11,312143,22,11,ack,55,-------,12,9376,16103,885665,Switch2,clien-11,29.588782,29.588782,29.598786,0,328.522947,18068.8,55,0.008446,0,29.568776,29.598786,1.030019,50.046382,Normal
12.2,24.54,57746,23,24,cbr,1500,-------,33,2100,8655,12982500,router,server1,54.96036,54.9606,54.97072,0.00024,962.684973,1444030,1500,0.123811,0.03072,54.94,54.97072,1,9.99048,UDP-Flood
14,24.14,47331,22,23,tcp,1540,-------,15,1480,16103,24798600,Switch2,Router,5.673746,5.673746,5.683869,0,328.431807,505785,1540,0.236498,0,5.663622,5.693992,1,50.029965,Normal
10,24.1,387704,22,23,tcp,1540,-------,11,11298,16103,24798600,Switch2,Router,35.377731,35.377731,35.387855,0,328.561898,505985,1540,0.236498,0,35.367608,35.397978,1,50.010552,Normal
3.2,24.45,18075,3,21,cbr,1500,-------,24,658,8655,12982500,client-3,switch1,17.824143,17.824503,17.834623,0.00036,962.684973,1444030,1500,0.123811,0.037363,17.824143,17.861506,1,9.99048,UDP-Flood
17.1,24.37,487412,22,23,cbr,1000,-------,38,2252,6250,6250000,Switch2,Router,43.02608,43.02664,43.03672,0.00056,124.941427,124941,1000,0.059605,0.00123,43.016,43.04747,25,75.02344,Normal
24.12,12,240073,22,12,ack,55,-------,13,7484,16103,885665,Switch2,clien-12,23.837614,23.837614,23.847618,0,328.491596,18067,55,0.008446,0,23.817608,23.847618,1.030026,50.051067,Normal
11.1,24.31,325062,22,23,cbr,1000,-------,32,695,6250,6250000,Switch2,Router,30.57008,30.57016,30.58024,0.00008,124.943825,124944,1000,0.059605,0.000274,30.56,30.590514,25,75.02248,Normal
11.1,24.31,364147,22,23,cbr,1000,-------,32,1070,6250,6250000,Switch2,Router,33.57008,33.570242,33.580322,0.000162,124.943825,124944,1000,0.059605,0.000446,33.56,33.590686,25,75.02248,Normal
8,24.8,42264,23,24,tcp,1540,-------,9,1312,16088,24775500,Router,server1,5.209582,5.209582,5.219706,0,328.11323,505294,1540,0.236278,0,5.189336,5.219706,1,50.031854,Normal
24.8,8,132953,21,8,ack,55,-------,9,4138,16088,884840,Switch1,clien-8,13.754784,13.754784,13.764787,0,328.113525,18046.2,55,0.008438,0,13.734778,13.764787,1.030054,50.061864,Normal
24.1,1,270889,24,23,ack,55,-------,2,8333,16091,885005,server1,Router,26.405858,26.405858,26.415861,0,328.297902,18056.4,55,0.00844,0,26.405858,26.435867,1.030016,50.043427,Normal
